name,link,year
"alpha-HMM (Matsuyama, Yasuo)",https://ieeexplore.ieee.org/abstract/document/7895145,2011
LU Matrix Decomposition,,1945
QR Matrix Decomposition,,1955
Cholesky Decomposition,,1983
Kalman Filter,,1960
Particle filter Del Moral,,1996
Stratonovich,,1959
Stratonovich,,1960
Kushner non-linear filter,https://ieeexplore.ieee.org/document/1098671,1967
Zakai,https://link.springer.com/article/10.1007/BF00536382,1969
Maybeck; Peter S Extended Kalman Filter,,1979
Damiano Brigo; Bernard Hanzon and François LeGland,https://ieeexplore.ieee.org/abstract/document/661075,1998
Del Moral; Pierre,https://projecteuclid.org/journals/annals-of-applied-probability/volume-8/issue-2/Measure-valued-processes-and-interacting-particle-systems-Application-to-nonlinear/10.1214/aoap/1028903535.full,1998
Ocone,https://link.springer.com/chapter/10.1007/978-1-4612-1784-8_28,1999
Bellman Value Iteration (VI),https://www.jstor.org/stable/24900506,1957
Howard Policy Iteration (PI),http://web.mit.edu/dimitrib/www/dpchapter.pdf,1960
Puterman Modified Policy Iteration (MPI),,1974
Integer linear program Vazirani,https://link.springer.com/chapter/10.1007/978-3-662-04565-7_13,2001
Greedy Algorithm,https://dl.acm.org/doi/10.1145/237814.237991,1996
Lund & Yannakakis,https://doi.org/10.1145%2F185675.306789,1994
Feige,https://courses.cs.duke.edu/spring07/cps296.2/papers/p634-feige.pdf,1998
Raz & Safra,https://dl.acm.org/doi/10.1145/258533.258641,1997
Dinur & Steurer,https://www.dsteurer.org/paper/productgames.pdf,2013
Cardoso; Nuno; Abreu; Rui,https://www.semanticscholar.org/paper/An-efficient-distributed-algorithm-for-computing-Cardoso-Abreu/ce32696c1176800c5b90fab026bf93f282e2b161,2014
Brute force,,1972
Helden Oligo-Analysis,https://www.ncbi.nlm.nih.gov/pubmed/9719638,1998
van Helden J; Rios AF; Collado-Vides J,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC102821/,2000
Tompa M,https://www.aaai.org/Papers/ISMB/1999/ISMB99-030.pdf,1999
Sinha S; Tompa M YMF (Yeast Motif Finder),https://www.ncbi.nlm.nih.gov/pubmed/10977095,2000
Bailey TL; Elkan C MEME,https://link.springer.com/article/10.1007/BF00993379,1995
Sagot M,https://link.springer.com/chapter/10.1007/BFb0054337,1988
Liang Cwinnower,https://www.worldscientific.com/doi/10.1142/S0219720004000466,2003
Kingsford,https://link.springer.com/chapter/10.1007/11780441_22,2006
Naive,http://rosalind.info/problems/ba3m/,1940
The INDEGREE Algorithm,https://www.w3.org/People/Massimo/papers/quest_hypersearch.pdf,1997
The PAGERANK Algorithm,http://ilpubs.stanford.edu:8090/422/1/1999-66.pdf,1998
The (Hyperlink-Induced Topic Search) HITS Algorithm,https://dl.acm.org/doi/pdf/10.1145/324133.324140,1998
Kleinberg,https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.585.7341&rep=rep1&type=pdf,1998
The (Stochastic Approach for Link Structure Analysis) SALSA Algorithm,https://dl.acm.org/doi/abs/10.1145/382979.383041,2000
Randomized HITS,https://dl.acm.org/doi/pdf/10.1145/383952.384003,2001
PHITS Coheng Chan,http://web.cse.msu.edu/~cse960/Papers/LinkAnalysis/phits.pdf,2000
Haveliwala,http://www-cs-students.stanford.edu/~taherh/papers/topic-sensitive-pagerank.pdf,2002
Jeh and Widom,http://infolab.stanford.edu/~glenj/spws.pdf,2003
 Richardson and Domingos,https://homes.cs.washington.edu/~pedrod/papers/nips01b.pdf,2002
Tomlin,https://dl.acm.org/doi/10.1145/775152.775202,2003
Achlioptas,https://homes.cs.washington.edu/~karlin/papers/web-search.pdf,2001
Leases (Cary G Gray and David R Cheriton),https://web.stanford.edu/class/cs240/readings/89-leases.pdf,1989
Chubby (Mike Burrows),https://dl.acm.org/doi/10.5555/1298455.1298487,2006
Tushar Deepak Chandra and Sam Toueg,https://www.cs.utexas.edu/~lorenzo/corsi/cs380d/papers/p225-chandra.pdf,1996
Brute force,,1987
Branch and bound,,1993
Ray casting algorithm Shimrat; M,https://dl.acm.org/doi/pdf/10.1145/368637.368653,1962
Nordbeck and Rystedt (Grid Method),https://doi.org/10.1007/BF01934125,1967
Salomon (Swath Method),https://doi.org/10.1016/0098-3004(78)90085-7,1978
Nordbeck and Rystedt (Sum of area),https://doi.org/10.1007/BF01934125,1967
Preparata and Shamos (Wedge),http://www.cs.kent.edu/~dragan/CG/CG-Book.pdf,1985
Saalfeld (Sign of offset),https://doi.org/10.1080/02693798708927823,1987
Preparata and Shamos (Intersection sum of angle),http://www.cs.kent.edu/~dragan/CG/CG-Book.pdf,1985
Nordbeck and Rystedt (Orientation),https://doi.org/10.1007/BF01934125,1967
ASP,https://ieeexplore.ieee.org/document/1281624,2005
Clock-sampling mutual network synchronization,https://www.researchgate.net/publication/224306349_Clock-Sampling_Mutual_Network_Synchronization_for_Mobile_Multi-hop_Wireless_Ad_Hoc_Networks,2007
MATSF,https://ieeexplore.ieee.org/document/4359404,2004
Iterative naive,http://rosalind.info/problems/ba1n/,1940
Hadlock,,1975
Motwani & Raghavan,https://rajsain.files.wordpress.com/2013/11/randomized-algorithms-motwani-and-raghavan.pdf,1995
Mitzenmacher & Upfal,http://lib.ysu.am/open_books/413311.pdf,2005
"Khuller; Raghavachari & Young, ""Greedy Methods""",https://doc.lagout.org/science/0_Computer%20Science/2_Algorithms/Handbook%20of%20Approximation%20Algorithms%20and%20Metaheuristics%20%5BGonzalez%202007-01-05%5D.pdf,2007
Ausiello et al.,https://link.springer.com/content/pdf/10.1007/978-3-642-58412-1.pdf?pdf=button,2003
Dunning; Gupta & Silberholz,https://pubsonline.informs.org/doi/epdf/10.1287/ijoc.2017.0798,2018
Ruchansky,https://arxiv.org/abs/1504.00513,2015
Bareiss algorithm,https://www.ams.org/journals/mcom/1968-22-103/S0025-5718-1968-0226829-0/S0025-5718-1968-0226829-0.pdf,1968
Bareiss algorithm with fast multiplication,-,1968
Ferguson–Forcade algorithm,https://www.ams.org/journals/bull/1979-01-06/S0273-0979-1979-14691-3/S0273-0979-1979-14691-3.pdf,1979
LLL algorithm,https://www.math.leidenuniv.nl/~hwl/PUBLICATIONS/1982f/art.pdf,1982
PSOS algorithm,https://www.ams.org/journals/mcom/1989-53-188/S0025-5718-1989-0979934-9/S0025-5718-1989-0979934-9.pdf,1988
PSLQ algorithm,https://www.ams.org/journals/mcom/1999-68-225/S0025-5718-99-00995-3/S0025-5718-99-00995-3.pdf,1992
Amir et al.,https://link.springer.com/chapter/10.1007/3-540-63307-3_56,1997
Navarro,https://www.sciencedirect.com/science/article/pii/S0304397599003333,2000
HybridSpades,https://www.ncbi.nlm.nih.gov/pubmed/26589280,2015
V-ALIGN,https://www.biorxiv.org/content/10.1101/124941v1.full,2018
Rautiainen and Marschall,https://www.biorxiv.org/content/10.1101/216127v1,2017
"Jain, Chang",https://www.biorxiv.org/content/10.1101/522912v1.full.pdf,2019
"Rautiainen, Marschall",https://www.ncbi.nlm.nih.gov/pubmed/30851095,2019
Trial Multiplication,,1940
Baby-step Giant-step,https://doi.org/10.1090/pspum/020,1971
Function Field Sieve (FFS),https://www.sciencedirect.com/science/article/pii/S0890540198927614,1999
Index calculus algorithm,,1922
Number Field Sieve (NFS),http://www.ams.org/notices/199612/pomerance.pdf,1990
Pohlig-Hellman,https://dl.acm.org/citation.cfm?id=2269283,1978
Pollard's rho algorithm,https://www.ams.org/mcom/1978-32-143/S0025-5718-1978-0491431-9/S0025-5718-1978-0491431-9.pdf,1978
Pollard's kangaroo algorithm,https://www.ams.org/mcom/1978-32-143/S0025-5718-1978-0491431-9/S0025-5718-1978-0491431-9.pdf,1978
AVL Tree,,1962
"Guibas, Sedgewick Red-Black Tree",https://ieeexplore.ieee.org/document/4567957,1972
Hopcroft 2-3 Tree,,1970
Tarjan Splay Tree,,1985
"Bayer, McCreight B-Tree",,1970
Hopcroft 2-3 Tree,,1970
"Guibas, Sedgewick Red-Black Tree",https://ieeexplore.ieee.org/document/4567957,1972
Hopcroft 2-3 Tree,,1970
"Guibas, Sedgewick Red-Black Tree",https://ieeexplore.ieee.org/document/4567957,1972
Hopcroft 2-3 Tree,,1970
"Guibas, Sedgewick Red-Black Tree",https://ieeexplore.ieee.org/document/4567957,1972
"Aho, Garey & Ullman",https://epubs.siam.org/doi/pdf/10.1137/0201008,1972
"Aho, Garey & Ullman",https://epubs.siam.org/doi/pdf/10.1137/0201008,1972
"Aho, Garey & Ullman",https://epubs.siam.org/doi/pdf/10.1137/0201008,1978
"Aho, Garey & Ullman",https://epubs.siam.org/doi/pdf/10.1137/0201008,1979
"Aho, Garey & Ullman",https://epubs.siam.org/doi/pdf/10.1137/0201008,1980
"Aho, Garey & Ullman",https://epubs.siam.org/doi/pdf/10.1137/0201008,1980
"Aho, Garey & Ullman",https://epubs.siam.org/doi/pdf/10.1137/0201008,1981
"Aho, Garey & Ullman",https://epubs.siam.org/doi/pdf/10.1137/0201008,1986
"Aho, Garey & Ullman",https://epubs.siam.org/doi/pdf/10.1137/0201008,1990
"Aho, Garey & Ullman",https://epubs.siam.org/doi/pdf/10.1137/0201008,2014
"Aho, Garey & Ullman",https://epubs.siam.org/doi/pdf/10.1137/0201008,2014
"Gries, Martin",https://www.sciencedirect.com/science/article/pii/0167642389900397,1989
Outside-In algorithm,,1991
Naive Algorithm,,1848
Naive + 1 queen per row restriction,,1850
Dijkstra,https://dl.acm.org/citation.cfm?id=1243380,1972
Nauck,,1850
Gunther Determinants solution,,1874
"Rivin, Zabih",http://www.cs.cornell.edu/~rdz/Papers/RZ-IPL92.pdf,1992
Naive Solution,,1965
Naive solution,,1940
Iteration based,,1883
Recursion based,,1940
Non-recursion based,,1940
Gray-code based,,1940
Hanoi graph,https://books.google.com/books/about/Topics_in_Graph_Theory.html?id=pSv3XotPCQgC,2008
Naive solution,,1940
Rabin Karp,,1987
Naive Implementation,,1800
MD5,,1991
SHA-1,,1993
RIPEMD-160,,1996
bcrypt,,1999
Whirlpool,,2000
SHA-2,,2001
SHA-3,,2015
BLAKE2,,2012
Shamir's scheme,,1979
Blakley's scheme,,1979
Bisection method,,-150
Regula Falsi method,,-200
Secant method,,-1400
Newton's method,,1669
Lucifer / DES,,1976
IDEA,,1991
RC5,https://link.springer.com/chapter/10.1007/3-540-60590-8_7,1994
Rijndael / AES,https://csrc.nist.gov/csrc/media/projects/cryptographic-standards-and-guidelines/documents/aes-development/rijndael-ammended.pdf,2001
Blowfish,https://link.springer.com/chapter/10.1007/3-540-58108-1_24,1993
Gaussian elimination,,-150
Bjorck,https://www.jstor.org/stable/2004623?origin=crossref&seq=5#metadata_info_tab_contents,1970
Higham,https://academic.oup.com/imajna/article/8/4/473/758789?login=true,1988
"Calvetti, Reichel",https://link.springer.com/article/10.1007/BF01990529,1993
Euclid's algorithm,,-300
Lehmer's GCD algorithm,,1940
Binary GCD algorithm,https://arxiv.org/abs/0910.0095,1967
"Sthele, Zimmermann",https://hal.inria.fr/file/index/docid/71533/filename/RR-5050.pdf,2006
Brute force algorithm,,1940
$O(n^3)$ Dynamic Programming,,1953
$O(n^2)$ Dynamic Programming,,1953
$O(n\log n)$ Dynamic Programming,,1953
Fixed priority shortest job first,,1940
Priority scheduling,,1940
Shortest remaining time first,,1940
"First come, first served",,1940
Round-robin scheduling,,1940
Multilevel queue scheduling,,1940
Work-conserving schedulers,,1940
Banker's Algorithm,https://www.cs.utexas.edu/users/EWD/ewd01xx/EWD108.PDF,1966
The theoretically optimal page replacement algorithm,,1940
Not recently used,,1940
"First-in, first-out",,1940
Second-chance,,1940
Clock,,1940
Least recently used,,1940
Random,,1940
Not frequently used (NFU),,1940
Aging,,1940
Longest distance first (LDF) page replacement algorithm,https://www.researchgate.net/profile/Gyanendra-Kumar-3/publication/319467661_A_Novel_Longest_Distance_First_Page_Replacement_Algorithm/links/59b209f1aca2728472d14684/A-Novel-Longest-Distance-First-Page-Replacement-Algorithm.pdf,2017
ARIES,https://dl.acm.org/doi/10.1145/128765.128770,1992
odd-even sort - Batcher,https://dl.acm.org/doi/abs/10.1145/1468075.1468121,1968.0
bitonic sort - Batcher,https://dl.acm.org/doi/abs/10.1145/1468075.1468121,1968.0
Alekseyev,https://link.springer.com/article/10.1007/BF01267888,1969.0
Stone,https://ieeexplore.ieee.org/abstract/document/1671798,1971.0
Van Voorhis,https://apps.dtic.mil/sti/citations/AD0737270,1971.0
Odd Even Sort Parallel  Implementation // parallel neighborhood sort - Habermann,https://www.semanticscholar.org/paper/Parallel-Neighbor-Sort-(or-the-Glory-of-the-Habermann/bc7b6efb99aae6225239425747fd0169a51f30ce,1972.0
Shellsort - Pratt,https://apps.dtic.mil/sti/citations/AD0740110,1972.0
Knuth,"The art of computer programming, volume 3: Sorting and searching",1973.0
parallel tape sort - Even (1),https://dl.acm.org/doi/abs/10.1145/360924.360941,1974.0
parallel tape sort - Even (2),https://dl.acm.org/doi/abs/10.1145/360924.360941,1974.0
"Parallel Neighborhood sort - Baudet, Stevenson",https://kilthub.cmu.edu/articles/Optimal_sorting_algorithms_for_parallel_computers/6608162/files/12099023.pdf,1975.0
Muller and Preperata,https://dl.acm.org/doi/pdf/10.1145/321879.321882,1975.0
Parallel Merge Sort - Valiant,https://epubs.siam.org/doi/abs/10.1137/0204030,1975.0
Gavril,https://dl.acm.org/doi/abs/10.1145/361020.361216,1975.0
Parallel bucket-sort - Hirschberg (1),https://dl.acm.org/doi/abs/10.1145/359576.359582,1977.0
Parallel bucket-sort - Hirschberg (2),https://dl.acm.org/doi/abs/10.1145/359576.359582,1977.0
Preperata,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1675167&tag=1,1977.0
Preperata,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1675167&tag=1,1977.0
s^2-way merge sort - Thompson and Kung (1),https://dl.acm.org/doi/abs/10.1145/359461.359481,1977.0
adaptation of Batcher's bitonic merge sort - Thompson and Kung (2),https://dl.acm.org/doi/abs/10.1145/359461.359481,1977.0
Siegel,https://dl.acm.org/doi/abs/10.1145/800255.810655,1977.0
Rebound sort - Chen et al.,https://dl.acm.org/doi/abs/10.5555/1286643.1286685,1978.0
Bentley and Kung,https://www.eecs.harvard.edu/htk/static/files/bg891xp4727.pdf,1979.0
Nassimi and Sahni,https://ieeexplore.ieee.org/abstract/document/1675216,1979.0
Preperata and Vuillemin,https://dl.acm.org/doi/abs/10.1145/358645.358660; https://ieeexplore.ieee.org/abstract/document/4568010,1979.0
odd-even sort - Hsiao and Menon (1),https://apps.dtic.mil/sti/citations/ADA090192,1980.0
modified Stone sort - Hsiao and Menon (2),https://apps.dtic.mil/sti/citations/ADA090192,1980.0
specialized minimum time sort - Hsiao and Menon (3),https://apps.dtic.mil/sti/citations/ADA090192,1980.0
Chung et al.,https://ieeexplore.ieee.org/abstract/document/5390784,1980.0
Schwartz,https://dl.acm.org/doi/abs/10.1145/357114.357116,1980.0
Haggkvist and Hell,https://epubs.siam.org/doi/abs/10.1137/0210034,1981.0
Lee et al.,https://ieeexplore.ieee.org/abstract/document/1675805,1981.0
Leiserson,https://www.proquest.com/docview/303100225?pq-origsite=gscholar&fromopenview=true,1981.0
Shiloach and Vishkin,https://link.springer.com/chapter/10.1007/BFb0105127,1981.0
Reischuk,https://ieeexplore.ieee.org/abstract/document/4568337,1981.0
basic parallel comparison-tree - Borodin and Hopcroft,https://dl.acm.org/doi/abs/10.1145/800070.802209,1982.0
Fishburn and Finkel,https://ieeexplore.ieee.org/abstract/document/1675994,1982.0
Dohi et al.,https://dl.acm.org/doi/abs/10.1145/1067649.801730,1982.0
Yasuura et al.,https://ieeexplore.ieee.org/abstract/document/1675943,1982.0
"Nassimi, Sahni",https://dl.acm.org/doi/pdf/10.1145/322326.322329,1982.0
"Aijtai, Komlos, Szemeredi",https://dl.acm.org/doi/pdf/10.1145/800061.808726,1983.0
Kumar and Hirschberg,https://ieeexplore.ieee.org/abstract/document/1676217; https://scholarship.rice.edu/handle/1911/104542 ?,1983.0
Ajtai et al.,https://dl.acm.org/doi/pdf/10.1145/800061.808726,1983.0
Thompson,https://link.springer.com/chapter/10.1007/978-3-642-68402-9_13,1983.0
Kruskal,https://ieeexplore.ieee.org/abstract/document/1676138/authors#authors,1983.0
Bilardi and Preperata,https://dl.acm.org/doi/abs/10.1145/800057.808666,1983.0
Akl,https://link.springer.com/article/10.1007/BF02243071; https://www.sciencedirect.com/science/article/abs/pii/B9780444878069500062,1983.0
Reif and Valiant,https://dl.acm.org/doi/abs/10.1145/800061.808727,1983.0
Bollobas and Thomason,https://www.sciencedirect.com/science/article/pii/0166218X83900951,1983.0
Spaghetti Sort Parallel Implementation - Steiglitz,https://link.springer.com/chapter/10.1007/978-94-009-2794-0_11,1984.0
"Kirkpatrick, Reisch",https://www.sciencedirect.com/science/article/pii/0304397583900233,1984.0
Reif,https://ieeexplore.ieee.org/abstract/document/4568176,1985.0
Reischuk,https://epubs.siam.org/doi/abs/10.1137/0214030,1985.0
Tseng and Lee,https://link.springer.com/article/10.1007/BF00991185,1985.0
modified block bitonic sort - Menon,https://www.vldb.org/conf/1986/P197.PDF,1986.0
"Wagner, Han",http://h.web.umkc.edu/hanyij/html/research/icpp86.pdf,1986.0
"Schnorr, Shamir",https://dl.acm.org/doi/pdf/10.1145/12130.12156,1986.0
Hagerup,https://www.sciencedirect.com/science/article/pii/0890540187900629,1987.0
"Akl, Santoro",https://ieeexplore.ieee.org/abstract/document/5009478,1987.0
Kunde,https://link.springer.com/chapter/10.1007/BFb0040409,1988.0
Parallel Merge Sort - Cole (1),https://epubs.siam.org/doi/abs/10.1137/0217049,1988.0
Parallel Merge Sort - Cole (2),https://epubs.siam.org/doi/abs/10.1137/0217049,1988.0
Francis and Mathieson,https://ieeexplore.ieee.org/abstract/document/9738,1988.0
"Rajesekaran, Reif",https://epubs.siam.org/doi/abs/10.1137/0218041,1989.0
"Scherson, Sen",https://ieeexplore.ieee.org/abstract/document/16500,1989.0
"Hagerub, Rub",https://www.sciencedirect.com/science/article/pii/0020019089901385,1989.0
"Bitonic Merge Sort Parallel Implementation - Bilardi, Nicolau",https://epubs.siam.org/doi/abs/10.1137/0218014,1989.0
"Takefuji, Lee",https://ieeexplore.ieee.org/abstract/document/62417,1990.0
"Hagerup, Shen",https://www.sciencedirect.com/science/article/pii/002001909090097H,1990.0
Raman,https://link.springer.com/chapter/10.1007/3-540-53487-3_42,1990.0
"Cypher, Plaxton",https://dl.acm.org/doi/pdf/10.1145/100216.100240,1990.0
"Leighton, Plaxton",https://ieeexplore.ieee.org/abstract/document/89545,1990.0
"Anderson, Miller",https://link.springer.com/article/10.1007/BF01759076,1991.0
"Bhatt, Diks, Hagerup, Prasad, Radzik, Saxena",https://www.sciencedirect.com/science/article/pii/089054019190031V,1991.0
Hagerup,https://pure.mpg.de/pubman/faces/ViewItemOverviewPage.jsp?itemId=item_1834995,1991.0
Hagerup,https://dl.acm.org/doi/pdf/10.1145/103418.103452,1991.0
"Matias, Vishkin",https://www.sciencedirect.com/science/article/pii/019667749190034V,1991.0
"Cube Sort Parallel Implementation - Cypher, Sanz",https://www.sciencedirect.com/science/article/pii/0196677492900166?via%3Dihub,1992.0
"Varman, Doshi",https://www.computer.org/csdl/journal/tc/1992/01/t0097/13rRUILLkD1,1992.0
"Shi, Schaeffer",https://www.sciencedirect.com/science/article/pii/074373159290075X,1992.0
"Corbett, Scherson",https://www.computer.org/csdl/journal/td/1992/05/l0626/13rRUxly9dj,1992.0
"Rajesekaran, Sen",https://www.cse.iitd.ac.in/~sSen/journals/acta.pdf,1992.0
"Hagerup, Raman",https://pure.mpg.de/pubman/faces/ViewItemOverviewPage.jsp?itemId=item_1834884,1992.0
"Hagerup, Raman",https://dl.acm.org/doi/pdf/10.1145/165231.157380,1993.0
"Kale, Krishnan",https://ieeexplore.ieee.org/abstract/document/4134268,1993.0
"Vaidyanathan, Hartmann, Varshney",https://ieeexplore.ieee.org/abstract/document/262880,1993.0
"Leighton, Maggs, Ranade, Rao",https://www.sciencedirect.com/science/article/pii/S0196677484710303,1994.0
"Goodrich, Matias, Vishkin",https://dl.acm.org/doi/pdf/10.5555/314464.314499,1994.0
Han and Shen,https://link.springer.com/chapter/10.1007/BFb0030847,1995.0
"Bast, Hagerup",https://www.infona.pl/resource/bwmeta1.element.elsevier-27dbeebf-1d67-3c08-a222-c630ae81af5c,1995.0
Andersson,https://ieeexplore.ieee.org/abstract/document/548472,1996.0
Goodrich,https://dl.acm.org/doi/pdf/10.1145/237814.237870,1996.0
Shear-sort - De et al.,https://ieeexplore.ieee.org/abstract/document/628397,1997.0
"Albers, Hagerup (1)",https://www.sciencedirect.com/science/article/pii/S0890540197926328,1997.0
"Albers, Hagerup (2)",https://www.sciencedirect.com/science/article/pii/S0890540197926328,1997.0
"Albers, Hagerup (3)",https://www.sciencedirect.com/science/article/pii/S0890540197926328,1997.0
"Helman, Bader, JaJa",https://www.sciencedirect.com/science/article/abs/pii/S0743731598914629,1998.0
"Dessmark, Lingas",https://www.sciencedirect.com/science/article/abs/pii/S0743731597914015,1998.0
"Suehiro, Murai, Seo",https://dl.acm.org/doi/pdf/10.1145/277830.277904,1998.0
"Cheng, Shah, Gilbert, Edelman",https://sites.cs.ucsb.edu/~gilbert/cs140resources/old/cs140Win2011/slides/ViralParallelSort.pdf,2007.0
"partition and concurrent merging (PCM) - Herruzo, Ruiz, Benavides, Plata",https://ieeexplore.ieee.org/abstract/document/4135254,2007.0
Multi-sort - Rakesh,https://link.springer.com/article/10.1007/s11227-010-0404-4,2010.0
"Alquaied, Almudaifer and AlShaya",https://ieeexplore.ieee.org/abstract/document/5877001,2011.0
Czumaj,https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.218.8168&rep=rep1&type=pdf,1996.0
Czumaj,https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.218.8168&rep=rep1&type=pdf,1996.0
Heejo Lee; Jong Kim; Sungje Hong; and Sunggu Lee,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.56.222&rep=rep1&type=pdf,1997.0
Prakesh Ramanan,https://epubs.siam.org/doi/abs/10.1137/0225039,1996.0
Czumaj,https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.54.9426&rep=rep1&type=pdf,1993.0
Lu & Lin,https://ieeexplore.ieee.org/document/298210,1994.0
Lu & Lin,https://ieeexplore.ieee.org/document/298210,1994.0
Aggarwal & Park,https://ieeexplore.ieee.org/document/21966,1988.0
Apostolico,https://www.proquest.com/openview/efa7264fa824ce7768c53ccdcc6d1458/1?pq-origsite=gscholar&cbl=666313,1990.0
Mathies,https://kilthub.cmu.edu/articles/journal_contribution/A_fast_parallel_algorithm_to_determine_edit_distance/6587387/1,1988.0
Shiloach,http://users.umiacs.umd.edu/~vishkin/TEACHING/4CLASS/SV82-maxflow.pdf,1981.0
Goldberg & Rao (Parallel),https://dl.acm.org/citation.cfm?id=290181,1997.0
Goldberg & Rao (Parallel),https://dl.acm.org/citation.cfm?id=290181,1997.0
Dekel; Nassimi & Sahni,https://epubs.siam.org/doi/abs/10.1137/0210049,1981.0
Chandra,"A. CHANDRA, Maximal parallelism in matrix multiplication, IBM Tech. Rept. R C 6193, Sept. 1976",1976.0
Frieze & Rudolph,http://math.cmu.edu/~af1p/Texfiles/PARALLELALG.pdf,1984.0
" Zhang, Wu, Wei & Wang",https://www.sciencedirect.com/science/article/pii/S1051200411000650,2011.0
Ajtai & Megiddo,https://epubs.siam.org/doi/pdf/10.1137/S0097539792234858,1996.0
Dyer,https://dl.acm.org/doi/pdf/10.1145/167088.167211,1993.0
Alon & Megiddo,https://ieeexplore.ieee.org/document/89578,1990.0
Deng,https://www.sciencedirect.com/science/article/pii/002001909090026T?ref=pdf_download&fr=RR-2&rr=7d29f5c94c8e2249,1990.0
Goodrich,https://dl.acm.org/citation.cfm?id=72950,1989.0
Miller; Stout,https://cse.buffalo.edu/faculty/miller/Papers/IEEETC88a.pdf,1988.0
Fleischer forward-backward (FB) algorithm,https://ldhulipala.github.io/readings/sequential-scc.pdf,2003.0
Lowe’s Algorithm,http://www.cs.ox.ac.uk/people/gavin.lowe/parallelDFS.html,2014.0
Renault’s Algorithm,https://link.springer.com/chapter/10.1007/978-3-642-45221-5_44,2009.0
OBF Algorithm,https://ieeexplore.ieee.org/document/8133154,2011.0
CH Algorithm,https://research.vu.nl/en/publications/on-distributed-verification-and-verified-distribution,2004.0
Hong’s algorithm,https://stanford-ppl.github.io/website/papers/sc13-hong.pdf,2013.0
Geldenhuys-Valmari,https://www.semanticscholar.org/paper/Depth-First-Search-and-Linear-Graph-Algorithms-Tarjan/385742fffcf113656f0d3cf6c06ef95cb8439dc6,2004.0
Reghbati (Arjomandi) and Corneil,https://epubs.siam.org/doi/abs/10.1137/0207020,1978.0
Reghbati (Arjomandi) and Corneil,https://epubs.siam.org/doi/abs/10.1137/0207020,1978.0
Chandra,https://cir.nii.ac.jp/crid/1573105974323147776,1976.0
Hirschberg,https://dl.acm.org/doi/abs/10.1145/800113.803631,1976.0
Hirschberg,https://dl.acm.org/doi/abs/10.1145/800113.803631,1976.0
Hirschberg et al.,https://dl.acm.org/doi/abs/10.1145/359138.359141,1979.0
Wyllie,https://hdl.handle.net/1813/7502,1979.0
Nassimi and Sahni,https://epubs.siam.org/doi/abs/10.1137/0209058,1980.0
Chin et al.,https://dl.acm.org/doi/pdf/10.1145/358628.358650,1982.0
Savage and Ja'Ja',https://epubs.siam.org/doi/abs/10.1137/0210051,1981.0
Savage and Ja'Ja',https://epubs.siam.org/doi/abs/10.1137/0210051,1981.0
Savage,https://link.springer.com/chapter/10.1007/978-3-642-68402-9_32,1981.0
Nath and Maheshwari,https://www.sciencedirect.com/science/article/pii/0020019082901314,1982.0
Shiloach and Vishkin,"SHILOACH, Y., AND VISHKIN, U. 1982a. An O(log n) parallel connectivity algorithm. J Algorithms 3, 1 (Mar.), 57-67.",1982.0
Kucera,https://www.sciencedirect.com/science/article/pii/002001908290093X,1982.0
Reif and Spirakis,https://apps.dtic.mil/sti/citations/ADA114875,1982.0
Hambrusch,https://www.proquest.com/docview/303249065?pq-origsite=gscholar&fromopenview=true,1982.0
Bader & Cong Parallel Implementation ,https://www.sciencedirect.com/science/article/pii/S0743731506001262,2006.0
"Nobari, Cao, Karras, Bressan",https://dl.acm.org/doi/pdf/10.1145/2145816.2145842,2012.0
Levitt and Kautz ,https://dl.acm.org/doi/abs/10.1145/361573.361576,1972.0
Levitt and Kautz ,https://dl.acm.org/doi/abs/10.1145/361573.361576,1972.0
Levitt and Kautz ,https://dl.acm.org/doi/abs/10.1145/361573.361576,1972.0
Savage,https://www.proquest.com/docview/302856503?pq-origsite=gscholar&fromopenview=true,1977.0
Bentley,https://www.sciencedirect.com/science/article/pii/0196677480900048,1980.0
Deo and Yoo,"DEO, N., AND YOO, Y. B. 1981. Parallel algorithms for the minimum spanning tree problem.",1981.0
Savage and Ja'Ja',https://epubs.siam.org/doi/abs/10.1137/0210051,1981.0
Nath and Maheshwari,https://www.sciencedirect.com/science/article/pii/0020019082901314,1982.0
Kucera,https://www.sciencedirect.com/science/article/pii/002001908290093X,1982.0
Chin et al.,https://dl.acm.org/doi/abs/10.1145/358628.358650,1982.0
Hambrusch,https://www.proquest.com/docview/303249065?pq-origsite=gscholar&fromopenview=true,1982.0
Hirschberg,"HIRSCHBERG, D. S. 1982. Parallel graph algorithms without memory conflicts.",1982.0
Yoo,https://www.osti.gov/biblio/5689584,1983.0
Cole & Gooddrich,https://link.springer.com/article/10.1007/BF01758749,1988.0
Lenhof & Smid,https://pure.mpg.de/pubman/faces/ViewItemOverviewPage.jsp?itemId=item_1834886,1992.0
