Page title,Best known upper bound,Old Family #,Family Name,Looked at?,Variation,Algo ID,Algorithm Description,Final Call,Exact Problem Statement?,Exact algorithm?,Time Complexity (Average),Average Case Distribution,Reference?,Unnamed: 17,Algorithm Name,Year,Paper/Reference Link,Constants,Derived?,Paper Reference for Constants,Time Complexity Improvement?,Transition Class,Time Complexity Class,Param: Time Class,Time Complexity (Worst Only),Parameter definitions,Preferred Parameter,Time Complexity Reference,Derived Time Complexity?,Computational Model,Unit of Space,Space Complexity Class,Param: Space Class,Space Complexity (Auxiliary),Space Complexity Reference,Derived Space Complexity?,Space Complexity in Original Paper?,Interesting Space Complexity?,Randomized?,"Type of Randomized Algorithm (e.g. Las Vegas, Monte Carlo, Atlantic City)",Approximate?,Approximation Factor (if approximate algorithm),Heuristic-based?,Parallel?,"# of
Processors",Quantum?,GPU-based?,Other References,Problem Statement,"Algorithm family
parameters",Description of Inputs,Ratios of input parameter sizes,Space n = 1000 value,Space n = 1000 rate,Space n = 10^6 value,Space n = 10^6 rate,Space n = 10^9 value,Space n = 10^9 rate,n = 1000 value,n = 1000 scale,n = 1000 Rate,n = 10^6 value,n = 10^6 scale,n = 10^6 Rate,n = 10^9 value,n = 10^9 scale,n = 10^9 Rate,Starting Complexity,Remarks,Papers for ratio evaluations,Domains,formatted_title,reads_url,2015070100,2015080100,2015090100,2015100100,2015110100,2015120100,2016010100,2016020100,2016030100,2016040100,2016050100,2016060100,2016070100,2016080100,2016090100,2016100100,2016110100,2016120100,2017010100,2017020100,2017030100,2017040100,2017050100,2017060100,2017070100,2017080100,2017090100,2017100100,2017110100,2017120100,2018010100,2018020100,2018030100,2018040100,2018050100,2018060100,2018070100,2018080100,2018090100,2018100100,2018110100,2018120100,2019010100,2019020100,2019030100,2019040100,2019050100,2019060100,2019070100,2019080100,2019090100,2019100100,2019110100,2019120100,2020010100,2020020100,2020030100,2020040100,2020050100,2020060100,2020070100,2020080100,2020090100,2020100100,2020110100,2020120100,2021010100,2021020100,2021030100,2021040100,2021050100,2021060100,2021070100,2021080100,2021090100,2021100100,2021110100,2021120100,2022010100,2022020100,2022030100,2022040100,2022050100,2022060100,2022070100,2022080100,2022090100,2022100100,2022110100,2022120100,2023010100,2023020100,2023030100,2023040100,2023050100,2023060100,2023070100,average_monthly_reads,min_time_complexity_class,is_optimal
Matrix chain multiplication,$O(\log \log n)$,3,Matrix Chain Multiplication,2,Approximate MCOP,35.1,,,1,0,$O(\log \log n)$,,,[https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.218.8168&rep=rep1&type=pdf Czumaj (1996)],Czumaj,1996,https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.218.8168&rep=rep1&type=pdf,,,,0,0,1.99,n: 1.99,$O(\log \log n)$,n: number of matrices in chain,n,,,COMMON CRCW PRAM,words?,3,n: 3,$O(n)$,"Derived: solving the optimal triangulation problem of a convex polygon where there are $n+1$ vertices and $n+1$, so total $O(n)$ auxiliary space",1,0,,0,,1,1.1547,0,1,$n / \log \log n$,0,0,,"Matrix chain multiplication (or Matrix Chain Ordering Problem; MCOP) is an
 optimization problem that can be solved using dynamic programming.
 Given a sequence of matrices; the goal is to find the most efficient
 way to multiply these matrices.",,,,,,,,,,9.965,Inf,,,,,,,,1,,,Combinatorics,Matrix_chain_multiplication,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Matrix_chain_multiplication/monthly/20150701/20230731,2498,3053,4626,6254,6720,5261,3668,4656,4982,5916,5071,3371,2356,3067,4620,6511,7664,6077,4138,4638,5887,5702,5330,3166,2480,3410,4812,7105,7852,5802,4342,4399,5608,5768,4558,2916,2397,3142,4224,5590,5975,4998,2933,2863,4506,5678,3852,2526,2089,2438,3961,4591,6001,4511,2812,3186,3262,3904,3702,2982,2260,2163,3199,4347,4185,4104,3038,2807,3450,3348,3315,3349,3437,3843,4159,4417,4825,4909,3334,3266,4110,4362,4203,3599,2626,2056,2567,3269,4401,3527,3162,3217,3546,3234,3025,2289,1691,4052.020618556701,1.99,TRUE
Matrix chain multiplication,$O(\log \log n)$,3,Matrix Chain Multiplication,2,Approximate MCOP,37,,,1,0,O(n),,,[https://dl.acm.org/citation.cfm?id=359556 Chin (1978)],Chin,1978,https://dl.acm.org/citation.cfm?id=359556,,,,0,0,3,n: 3,$O(n)$,n: number of matrices in chain,n,,,Word RAM,words,3,n: 3,$O(n)$,"Derived: There are a few auxiliary variables, only one of which is variable length. That is a list of length $O(n)$.",1,0,,0,,1,1.2485,1,0,,0,0,,"Matrix chain multiplication (or Matrix Chain Ordering Problem; MCOP) is an
 optimization problem that can be solved using dynamic programming.
 Given a sequence of matrices; the goal is to find the most efficient
 way to multiply these matrices.",,,,,,,,,,1000,Inf,,,,,,,,1,,,Combinatorics,Matrix_chain_multiplication,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Matrix_chain_multiplication/monthly/20150701/20230731,2498,3053,4626,6254,6720,5261,3668,4656,4982,5916,5071,3371,2356,3067,4620,6511,7664,6077,4138,4638,5887,5702,5330,3166,2480,3410,4812,7105,7852,5802,4342,4399,5608,5768,4558,2916,2397,3142,4224,5590,5975,4998,2933,2863,4506,5678,3852,2526,2089,2438,3961,4591,6001,4511,2812,3186,3262,3904,3702,2982,2260,2163,3199,4347,4185,4104,3038,2807,3450,3348,3315,3349,3437,3843,4159,4417,4825,4909,3334,3266,4110,4362,4203,3599,2626,2056,2567,3269,4401,3527,3162,3217,3546,3234,3025,2289,1691,4052.020618556701,1.99,FALSE
Schönhage–Strassen algorithm,O(n^2.37285956),6,Matrix Product,2,Matrix Multiplication,78,,,1,0,O(n^{(3*log52/log110)}) ~ O(n^{2.5218}),,,[https://epubs.siam.org/doi/abs/10.1137/0210032 Schonhage's algorithm (1980)],Schonhage's algorithm,1980,https://epubs.siam.org/doi/abs/10.1137/0210032,,,,1,0,4.2609,"n: 5.5218,
n^2: 4.2609",$O(n^{(3*\log 52/l \og 110)}) ~ O(n^{2.5218})$,n: dimension of square matrix,n^2,https://epubs.siam.org/doi/abs/10.1137/0210032,0,Word RAM,words,3,"n: 5,
n^2: 3",$O(n^2)$,"Derived: Same idea as Strassen's, plus three additional nxn matrices",1,0,,0,,1,?,0,0,,0,0,,"matrix multiplication or matrix product is a binary operation that produces a matrix
 from two matrices with entries in a field; or; more generally; in a ring
 or even a semiring. ",,,,,,,,,,36307805.48,2.74459E-07,,1.32E+15,0,,4.79E+22,0,,3,,,Combinatorics,Sch%C3%B6nhage%E2%80%93Strassen_algorithm,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Sch%C3%B6nhage%E2%80%93Strassen_algorithm/monthly/20150701/20230731,1994,1936,2452,2705,2540,2240,2553,2608,3319,2670,2974,2504,2338,2205,2476,2290,2453,2154,2515,2653,2604,2427,2467,2819,1958,2054,2231,2551,2641,2249,2523,2232,2636,2479,2399,1819,1929,1921,2860,2651,2496,2480,3556,3265,4396,10375,3832,2385,2014,1979,2755,24266,3568,2659,2900,2524,2509,2942,2695,2336,2448,2265,2505,3433,3549,3191,2921,2530,3284,2795,2642,2295,2025,3432,3665,3084,7463,5517,2863,2773,3010,2716,2595,2456,19730,3285,3459,3461,4132,2857,3321,2752,3226,3687,3444,2654,3632,3278.9484536082477,4.18643195,FALSE
DSatur,O(1.3289^n),7,Graph Coloring,2,3-Graph Coloring,97,,,1,1,O(V^2),,,[https://dl.acm.org/doi/10.1145/359094.359101 Brélaz (DSatur) (1979)],Brélaz (DSatur),1979,https://dl.acm.org/doi/10.1145/359094.359101,,,,0,0,5,n: 5,$O(n^2)$,"n: number of nodes
m: number of edges",n,,,Word RAM,words,5,"n: 5,
m: 3",O(m+n),Derived using adjacency lists,1,0,,0,,0,,1,0,,0,0,,"graph coloring is a special case of graph labeling; it is an assignment
 of labels traditionally called ""colors"" to elements of a graph subject
 to certain constraints. ",,,,,,,,,,1000000,Inf,inf,,,inf,,,inf,1,,,Combinatorics,DSatur,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/DSatur/monthly/20150701/20230731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,174,130,89,112,209,291,249,196,163,193,249,284,250,130,102,172,435,272,236,434,227,308,295,280,264,185,147,134,255,329,258,412,432,826,418,430,402,174,196,276,524,453,361,780,383,471,468,589,430,226,302.27450980392155,4,FALSE
Hopcroft–Karp algorithm,,28,Maximum Cardinality Matching,1,,286,,,1,0,O(V^0.5 E),,https://link.springer.com/content/pdf/10.1007/PL00009186.pdf,[https://ieeexplore.ieee.org/document/4567800 Micali and Vazirani (1980)],Micali and Vazirani,1980,https://ieeexplore.ieee.org/document/4567800,,,,0,0,5.5,"V: 5.5,
E: 3",$O(V^{0.5} E)$,"V: #nodes
E: #edges",V,,,Restricted Randomness (RR),not mentioned,3,V: 3,O(V),https://link.springer.com/content/pdf/10.1007/PL00009186.pdf,0,0,,0,,1,,0,0,,0,0,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4567800,"the goal is to find a matching with as many edges as possible
 (equivalently: a matching that covers as many vertices as possible).",,,,,,,,,,,,,,,,,,,4,,,Combinatorics,Hopcroft%E2%80%93Karp_algorithm,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Hopcroft%E2%80%93Karp_algorithm/monthly/20150701/20230731,1720,1816,2402,2989,3162,3148,2535,2404,2772,3408,4049,2485,1657,2033,2392,3271,2940,2764,2903,2592,3376,3374,3774,3468,2301,2299,2487,3462,3392,2847,2901,2859,2809,2534,2782,2145,1553,1796,1872,2563,2780,2051,2024,1937,2237,2383,2181,1905,1517,1757,1792,3075,2644,2344,2767,2200,2125,2597,2492,1820,1631,1667,1793,2365,2335,2820,1932,1858,2594,2124,2436,1929,1665,1511,1601,1870,1781,1870,1882,1674,2277,1775,2358,1480,1395,1397,1465,1775,1914,1897,1792,2144,2422,2036,2199,1729,1482,2304.5257731958764,3,FALSE
Travelling salesman problem,O(V^2 2^V),61,The Traveling-Salesman Problem,2,Minimum TSP,488,ILP formulation,,1,1,exp(V),,,[https://dl.acm.org/doi/10.1145/321043.321046 Miller-Tucker-Zemlin (MTZ) formulation  (1960)],Miller-Tucker-Zemlin (MTZ) formulation,1960,https://dl.acm.org/doi/10.1145/321043.321046,,,,0,0,8,V: 8,$exp(V)$,"V: number of vertices
E: number of edges",V,Derived: Integer programming is NP-hard and this uses O(V^2) constraints on O(V^2) variables,1,Word RAM,words,7,V:7,O(V^4),"Derived: V^2 + 2V constraints on V^2 variables, most integer programs use space of O(nm) where n=#vars and m=#constraints",1,0,,0,,0,,1,0,,0,0,,,,,,1E+12,inf,1e+24,inf,1e+36,inf,,,,,,,,,,1,,,Combinatorics,Travelling_salesman_problem,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Travelling_salesman_problem/monthly/20150701/20230731,33179,33429,40727,47755,51864,59613,38495,39366,44316,55940,58069,44550,32674,37569,42534,48274,60958,54064,47470,48912,53865,59912,53719,41735,38045,40434,41061,59567,59739,52944,46718,44624,55256,60487,51910,37370,34775,37367,40759,48491,55592,56915,46021,42385,47732,49871,46844,35741,46523,33160,48213,50209,51177,48668,48759,45420,45552,54586,53487,43115,37141,35854,42381,63099,57454,59757,50736,44917,56742,57065,53720,46870,40064,39780,43609,46594,50842,53076,45347,42865,47174,55965,59944,44312,39148,41295,39629,48467,62284,57443,46066,43694,49117,47297,49822,41469,34465,47464.02062,#VALUE!,FALSE
Travelling salesman problem,O(V^2 2^V),61,The Traveling-Salesman Problem,2,Minimum TSP,489,ILP formulation,,1,1,O(1.674^V E^2),,,[https://doi.org/10.1287/opre.2.4.393 Dantzig-Fulkerson-Johnson (DFJ) formulation (1954)],Dantzig-Fulkerson-Johnson (DFJ) formulation,1954,https://doi.org/10.1287/opre.2.4.393,,,,0,0,8,"V: 8,
E: 5",$O(1.674^V E^2)$,"V: number of vertices
E: number of edges",V,,,Word RAM,words,8,V: 8,O(2^V),http://web.ist.utl.pt/~ist11038/CD_Casquilho/TSP1992EJOR_Laporte.pdf,0,0,,0,,0,,1,0,,0,0,,,,,,inf,,inf,,inf,,,,,,,,,,,1,,,Combinatorics,Travelling_salesman_problem,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Travelling_salesman_problem/monthly/20150701/20230731,33179,33429,40727,47755,51864,59613,38495,39366,44316,55940,58069,44550,32674,37569,42534,48274,60958,54064,47470,48912,53865,59912,53719,41735,38045,40434,41061,59567,59739,52944,46718,44624,55256,60487,51910,37370,34775,37367,40759,48491,55592,56915,46021,42385,47732,49871,46844,35741,46523,33160,48213,50209,51177,48668,48759,45420,45552,54586,53487,43115,37141,35854,42381,63099,57454,59757,50736,44917,56742,57065,53720,46870,40064,39780,43609,46594,50842,53076,45347,42865,47174,55965,59944,44312,39148,41295,39629,48467,62284,57443,46066,43694,49117,47297,49822,41469,34465,47464.02062,#VALUE!,FALSE
Corner detection,,93,Feature Detection,1,Corner Detection,718,,,0,1,O(n^2),,Experimental results here: https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4739758,[http://www.bmva.org/bmvc/1988/avc-88-023.pdf Harris and Stephens algorithm (1988)],Harris and Stephens algorithm,1988,http://www.bmva.org/bmvc/1988/avc-88-023.pdf,,,,1,3->4,5,n: 5,$O(n^2)$,,n,,,,,#VALUE!,,,,,,,0,,1,,0,0,,0,0,https://www.mdpi.com/2076-3417/10/2/443/htm,,,,,,,,,,,1000000,,,,,,,,,3,,,Image Processing,Corner_detection,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Corner_detection/monthly/20150701/20230731,5737,5624,6544,7925,7687,7193,6958,7645,8480,7863,8126,6526,5294,5355,6201,7287,8228,6750,7184,7631,7932,7346,7759,6323,5223,5034,5687,6831,6872,5797,5665,5045,5893,5586,5588,4200,3453,3079,3553,4497,4239,3825,4002,3948,4870,4317,4135,3290,2924,2593,3091,3841,4105,3627,3471,3883,3521,3801,3858,3372,2578,2387,3005,3848,3916,3136,3336,3196,4011,3423,3561,2875,2340,2233,2285,2814,3267,3116,2646,2496,2620,2524,2423,1969,1512,1459,1707,2282,2351,2287,2141,1726,2331,1974,1950,1775,1645,4344.938144329897,4,FALSE
Corner detection,,93,Feature Detection,1,Corner Detection,720,,,0,0,O(n^3),,,[https://www.sciencedirect.com/science/article/abs/pii/0167865582900204 L. Kitchen and A. Rosenfeld (1982)],L. Kitchen and A. Rosenfeld,1982,https://www.sciencedirect.com/science/article/abs/pii/0167865582900204,,,,0,0,6,n: 6,$O(n^3)$,n: size of neighborhood around pixel,n,,,,,#VALUE!,,,,,,,0,,1,,0,0,,0,0,,,,,,,,,,,,1000000000,,,,,,,,,3,,,Image Processing,Corner_detection,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Corner_detection/monthly/20150701/20230731,5737,5624,6544,7925,7687,7193,6958,7645,8480,7863,8126,6526,5294,5355,6201,7287,8228,6750,7184,7631,7932,7346,7759,6323,5223,5034,5687,6831,6872,5797,5665,5045,5893,5586,5588,4200,3453,3079,3553,4497,4239,3825,4002,3948,4870,4317,4135,3290,2924,2593,3091,3841,4105,3627,3471,3883,3521,3801,3858,3372,2578,2387,3005,3848,3916,3136,3336,3196,4011,3423,3561,2875,2340,2233,2285,2814,3267,3116,2646,2496,2620,2524,2423,1969,1512,1459,1707,2282,2351,2287,2141,1726,2331,1974,1950,1775,1645,4344.938144329897,4,FALSE
Corner detection,,93,Feature Detection,1,Corner Detection,729,,,0,0,O(n^3),,Experimental results here: https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4739758,[ The SUSAN corner detector (1997)],The SUSAN corner detector,1997,,,,,0,0,6,n: 6,$O(n^3)$,,n,,,,,#VALUE!,,,,,,,0,,1,,0,0,,0,0,,,,,,,,,,,,1000000000,,,,,,,,,3,,,Image Processing,Corner_detection,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Corner_detection/monthly/20150701/20230731,5737,5624,6544,7925,7687,7193,6958,7645,8480,7863,8126,6526,5294,5355,6201,7287,8228,6750,7184,7631,7932,7346,7759,6323,5223,5034,5687,6831,6872,5797,5665,5045,5893,5586,5588,4200,3453,3079,3553,4497,4239,3825,4002,3948,4870,4317,4135,3290,2924,2593,3091,3841,4105,3627,3471,3883,3521,3801,3858,3372,2578,2387,3005,3848,3916,3136,3336,3196,4011,3423,3561,2875,2340,2233,2285,2814,3267,3116,2646,2496,2620,2524,2423,1969,1512,1459,1707,2282,2351,2287,2141,1726,2331,1974,1950,1775,1645,4344.938144329897,4,FALSE
Set cover problem,,98,The Set-Covering Problem,1,Weighted Set-Covering,767,,,1,0,O(dn^2),,,[https://www.jstor.org/stable/3689577#metadata_info_tab_contents Chvatal greedy heuristic (1979)],Chvatal greedy heuristic,1979,https://www.jstor.org/stable/3689577#metadata_info_tab_contents,,,,1,0,5,"n: 5,
d: 3",$O(dn^2)$,"n: number of elements in the universe
d: size of the largest set in S
m: number of sets in S",n,,,,,5,"d: 3,
m: 3,
n: 5",O(dm),"Derived -- worst case, updating each set in S to be something else and we don't want to change the input",1,0,,0,,1,ln n - lnln n + \Theta(1),1,0,,0,0,http://dl.acm.org/citation.cfm?id=237991,,,,,,,,,,,,,,,,,,,,1,,,Combinatorics,Set_cover_problem,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Set_cover_problem/monthly/20150701/20230731,4959,4491,5127,6942,9417,8467,6217,7246,6730,8181,7716,5806,4412,4392,5901,7263,9681,8770,6156,6567,7912,8004,8780,5992,5423,5010,5008,7836,9616,9079,7088,6320,7184,9827,7946,6051,5127,4747,5076,7401,8603,8543,6528,6243,7337,8801,8547,6009,5636,4738,5630,7997,10297,10077,6396,7013,6375,8683,8278,6884,5558,5616,5414,8196,9739,8637,6807,6621,7856,8485,7633,6257,5167,4826,5431,7139,8791,8082,6072,6368,6649,8796,7622,5702,4659,4256,4627,6527,8588,7535,6041,5830,6624,7611,6965,5191,5127,6902.350515463918,4,FALSE
Set cover problem,,98,The Set-Covering Problem,0.001,Unweighted Set-Covering,772,,,1,0,O(nlogn),,,[https://dl.acm.org/doi/pdf/10.1145/1150334.1150336 Alon; Moshkovitz & Safra (2006)],Alon; Moshkovitz & Safra,2006,https://dl.acm.org/doi/pdf/10.1145/1150334.1150336,,,,1,4->5,4,n: 4,$O(nlogn)$,n: number of elements in the universe,n,,,,,#VALUE!,,,,,,,0,,1,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,1,,,Combinatorics,Set_cover_problem,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Set_cover_problem/monthly/20150701/20230731,4959,4491,5127,6942,9417,8467,6217,7246,6730,8181,7716,5806,4412,4392,5901,7263,9681,8770,6156,6567,7912,8004,8780,5992,5423,5010,5008,7836,9616,9079,7088,6320,7184,9827,7946,6051,5127,4747,5076,7401,8603,8543,6528,6243,7337,8801,8547,6009,5636,4738,5630,7997,10297,10077,6396,7013,6375,8683,8278,6884,5558,5616,5414,8196,9739,8637,6807,6621,7856,8485,7633,6257,5167,4826,5431,7139,8791,8082,6072,6368,6649,8796,7622,5702,4659,4256,4627,6527,8588,7535,6041,5830,6624,7611,6965,5191,5127,6902.350515463918,4,TRUE
Texture synthesis,,103.1,Texture Synthesis,1,Texture Synthesis,808,,,0,0,O(n^3),,,[https://ieeexplore.ieee.org/abstract/document/790383 non-parametric sampling Efros and Leung (1999)],non-parametric sampling Efros and Leung,1999,https://ieeexplore.ieee.org/abstract/document/790383,,,,0,0,6,n: 6,$O(n^3)$,n: number of pixels in input image,n,,,,,#VALUE!,,,,,,,0,,1,,0,0,,0,0,,,,,,,,,,,,1000000000,,,,,,,,,3,,,Image Processing,Texture_synthesis,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Texture_synthesis/monthly/20150701/20230731,856,948,1066,1185,1200,1153,1321,1220,1157,1109,1027,1018,1034,1111,1111,1116,1157,1174,1143,1121,1228,1083,1012,970,799,934,872,1002,1118,933,1064,939,1028,938,856,753,718,707,713,842,932,910,750,779,982,827,831,704,652,887,778,958,887,801,861,849,803,868,827,735,712,697,702,819,871,698,687,736,891,751,745,694,549,619,829,792,729,712,899,732,828,985,658,557,520,551,600,576,634,629,596,563,685,792,829,714,519,860.3814432989691,3,FALSE
Texture synthesis,,103.1,Texture Synthesis,1,Texture Synthesis,810,,,0,0,O(N log n),,,[https://dl.acm.org/doi/abs/10.1145/383259.383295 image analogies Hertzmann (2001)],image analogies Hertzmann,2001,https://dl.acm.org/doi/abs/10.1145/383259.383295,,,,0,0,3,"N: 3,
n: 4",$O(N \log n)$,"n: number of pixels in input image
N: number of pixels in output image",n,,,,,#VALUE!,,,,,,,0,,1,,0,0,,0,0,,,,,,,,,,,,1000000000,,,,,,,,,3,,,Image Processing,Texture_synthesis,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Texture_synthesis/monthly/20150701/20230731,856,948,1066,1185,1200,1153,1321,1220,1157,1109,1027,1018,1034,1111,1111,1116,1157,1174,1143,1121,1228,1083,1012,970,799,934,872,1002,1118,933,1064,939,1028,938,856,753,718,707,713,842,932,910,750,779,982,827,831,704,652,887,778,958,887,801,861,849,803,868,827,735,712,697,702,819,871,698,687,736,891,751,745,694,549,619,829,792,729,712,899,732,828,985,658,557,520,551,600,576,634,629,596,563,685,792,829,714,519,860.3814432989691,3,TRUE
Texture synthesis,,103.1,Texture Synthesis,1,Texture Synthesis,811,,,0,0,O(n^3),,,[https://ieeexplore.ieee.org/abstract/document/679446 R. Paget ; I.D. Longstaff (1998)],R. Paget ; I.D. Longstaff,1998,https://ieeexplore.ieee.org/abstract/document/679446,,,,1,0,6,n: 6,$O(n^3)$,,n,,,,,#VALUE!,,,,,,,0,,1,,0,0,,0,0,,,,,,,,,,,,1000000000,,,,,,,,,3,,,Image Processing,Texture_synthesis,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Texture_synthesis/monthly/20150701/20230731,856,948,1066,1185,1200,1153,1321,1220,1157,1109,1027,1018,1034,1111,1111,1116,1157,1174,1143,1121,1228,1083,1012,970,799,934,872,1002,1118,933,1064,939,1028,938,856,753,718,707,713,842,932,910,750,779,982,827,831,704,652,887,778,958,887,801,861,849,803,868,827,735,712,697,702,819,871,698,687,736,891,751,745,694,549,619,829,792,729,712,899,732,828,985,658,557,520,551,600,576,634,629,596,563,685,792,829,714,519,860.3814432989691,3,FALSE
Texture synthesis,,103.1,Texture Synthesis,1,Texture Synthesis,813,,,0,0,O(n^3),,,[https://dl.acm.org/doi/abs/10.1145/383259.383296 Image quilting Efros-Freeman (2001)],Image quilting Efros-Freeman,2001,https://dl.acm.org/doi/abs/10.1145/383259.383296,,,,0,0,6,n: 6,$O(n^3)$,,n,,,,,#VALUE!,,,,,,,0,,1,,0,0,,0,0,,,,,,,,,,,,1000000000,,,,,,,,,3,,,Image Processing,Texture_synthesis,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Texture_synthesis/monthly/20150701/20230731,856,948,1066,1185,1200,1153,1321,1220,1157,1109,1027,1018,1034,1111,1111,1116,1157,1174,1143,1121,1228,1083,1012,970,799,934,872,1002,1118,933,1064,939,1028,938,856,753,718,707,713,842,932,910,750,779,982,827,831,704,652,887,778,958,887,801,861,849,803,868,827,735,712,697,702,819,871,698,687,736,891,751,745,694,549,619,829,792,729,712,899,732,828,985,658,557,520,551,600,576,634,629,596,563,685,792,829,714,519,860.3814432989691,3,FALSE
Simultaneous localization and mapping,,115,SLAM Algorithms,1,SLAM Algorithms,905,,0,1,0,O(n^3),"don't think ""avg case distribution"" makes sense here",(none),[http://ais.informatik.uni-freiburg.de/teaching/ss12/robotics/slides/12-slam.pdf EKF SLAM (1998)],EKF SLAM,1998,http://ais.informatik.uni-freiburg.de/teaching/ss12/robotics/slides/12-slam.pdf,,,,1,0,6,n: 6,$O(n^3)$,n: number of dimensions in state space,n,,,Real RAM?,words?,5,n: 5,O(n^2)?,(can be easily derived? it's mostly square matrices here),1,0,,0,,1,,0,0,,0,0,"https://www.researchgate.net/figure/Computational-Complexity-of-Different-Forms-of-Unscented-Kalman-Filter_tbl1_220398698

https://www.researchgate.net/publication/283824088_Computational_cost_analysis_of_extended_Kalman_filter_in_simultaneous_localization_and_mapping_EKF-SLAM_problem_for_autonomous_vehicle

https://www.researchgate.net/figure/Computational-Complexity-of-Different-Forms-of-Unscented-Kalman-Filter_tbl1_220398698",,,,,,,,,,,1000000000,1,,1.00E+18,1,,1.00E+27,1,,3,,,Robotics,Simultaneous_localization_and_mapping,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Simultaneous_localization_and_mapping/monthly/20150701/20230731,9151,8575,9633,11109,11367,10156,13051,12444,14572,12906,13838,13344,13615,14127,14866,19240,15730,13773,15950,16475,18254,18021,18118,17261,16361,15971,16517,17700,18592,15616,18443,16296,19060,18055,19190,17292,16278,15868,17046,21691,18692,16955,19509,18222,20824,20634,19120,16309,16344,16181,17984,20191,17972,15534,17548,17145,16458,17145,17411,16209,14988,14442,15845,17142,16523,15147,16606,14923,17882,16554,15848,14397,14027,12757,14512,16089,15300,13016,13491,12957,14091,13655,13982,12552,10648,11311,11884,12808,13496,11660,11843,11580,12458,10326,10484,9928,9116,15218.62886597938,2,FALSE
Particle filter,,115,SLAM Algorithms,1,SLAM Algorithms,909,,0,1,1,O(n^2),^see above,(none),[https://papers.nips.cc/paper/1716-bayesian-map-learning-in-dynamic-environments.pdf Rao-Blackwellized Particle Filtering SLAM (2001)],Rao-Blackwellized Particle Filtering SLAM,2001,https://papers.nips.cc/paper/1716-bayesian-map-learning-in-dynamic-environments.pdf,,,,1,3->4,5,n: 5,$O(n^2)$,n: number of dimensions in state space,n,,,Real RAM?,words?,3,n: 3,O(n)?,(based on Section 4 of the paper?),0,1,,0,,1,,0,0,,0,0,(see above),,,,,,,,,,,1000000,1,,1E+12,1000000,,1.00E+18,1000000000,,3,,,Robotics,Particle_filter,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Particle_filter/monthly/20150701/20230731,7939,7536,7980,9444,9780,7950,8386,9266,9662,10138,10078,9061,8140,7186,8095,9322,9917,8922,9091,9106,10552,9140,9978,8968,8273,8525,8509,10838,10813,8621,9417,8656,10003,10150,10654,8915,8248,7394,7474,9408,9651,9286,9427,8385,9589,9569,9634,8217,7966,7287,7698,9434,9299,7682,8199,7991,7977,8944,8657,7732,7220,6315,6674,7839,8294,8207,7568,7497,9194,8183,8382,7542,10414,8141,6976,7756,7938,7633,7220,7380,7830,7279,6968,6498,5656,5389,5843,6425,6711,5699,5767,6044,6607,5642,5861,5685,5112,8201.525773195875,2,FALSE
